수준,날짜 및 시간,원본,이벤트 ID,작업 범주
정보,2025-11-19 오전 12:51:14,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_22503.1400.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:13,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsSoundRecorder_1.1.5.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:12,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsNotepad_11.2501.31.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:10,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsFeedbackHub_1.2401.20253.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:09,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCamera_2025.2505.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:08,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:07,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAlarms_1.1.29.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:06,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Photos_24.24070.23002.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:03,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Todos_0.120.7961.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:02,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.StorePurchaseApp_22408.1400.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:01,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SecHealthUI_1000.26100.6584.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:51:00,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ScreenSketch_11.2307.59.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:57,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Paint_11.2412.295.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:54,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftStickyNotes_4.0.6105.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:53,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftSolitaireCollection_4.22.3190.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:52,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_19.2506.56051.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:47,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.GetHelp_10.2407.22193.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:45,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.GamingApp_2505.900.9.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:44,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:43,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingWeather_3.2.10.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:42,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingSearch_1.1.33.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:42,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingNews_1.0.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:39,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Clipchamp.Clipchamp_4.3.10120.0_x64__yxz26nhyzhsrt\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:37,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:37,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:36,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:30,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.PrintDialog_6.2.3.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:30,Service Control Manager,7045,없음,"시스템에 서비스가 설치되었습니다.

서비스 이름:  Microsoft Edge Elevation Service (MicrosoftEdgeElevationService)
서비스 파일 이름:  ""C:\Program Files (x86)\Microsoft\Edge\Application\140.0.3485.66\elevation_service.exe""
서비스 유형:  사용자 모드 서비스
서비스 시작 유형:  요청 시 시작
서비스 계정:  LocalSystem"
정보,2025-11-19 오전 12:50:30,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.immersivecontrolpanel_10.0.8.1000_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:29,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.CBSPreview_10.0.19580.1000_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:29,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.Photon_1000.26100.10.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:28,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.OOBE_1000.26100.15.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:28,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.FileExp_1000.26100.4.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:28,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.Core_1000.26100.78.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:27,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CoreAI_1000.26100.6584.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:26,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.26100.234.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:26,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.54792954.Filons_1000.26100.6584.0_x64__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:25,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxGameCallableUI_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:25,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.CBS_5001.373.1736.100_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:25,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.CBS.1.6_6000.561.2259.100_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:24,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.XGpuEjectDialog_10.0.26100.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:24,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.26100.4768_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:24,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.26100.5074_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:23,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecureAssessmentBrowser_10.0.26100.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
경고,2025-11-19 오전 12:50:23,Microsoft-Windows-DNS-Client,1014,(1014),구성된 DNS 서버 중 응답한 서버가 없으면 이름 wpad 이름 확인 시간이 초과되었습니다. 클라이언트 PID 2636.
정보,2025-11-19 오전 12:50:23,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PrintQueueActionCenter_1.0.2.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:22,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PinningConfirmationDialog_1000.25140.1001.0_neutral__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:22,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PeopleExperienceHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:22,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ParentalControls_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:22,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_10.0.21302.1000_neutral__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:21,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_10.0.26100.1000_neutral__cw5n1h2txyewy\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 12:50:21,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.NarratorQuickStart_10.0.26100.1_neutral_neutral_8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
